SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year
2002199N08130,2002-07-19 15:00:00,TS,12.6,123.4,30.0,2002
2002199N08130,2002-07-19 18:00:00,TS,12.9,123.1,30.0,2002
2002199N08130,2002-07-19 21:00:00,TS,13.0,122.8,30.0,2002
2002199N08130,2002-07-20 00:00:00,TS,13.1,122.6,30.0,2002
2002199N08130,2002-07-20 03:00:00,TS,13.3,122.4,30.0,2002
2002199N08130,2002-07-20 06:00:00,TS,13.4,122.4,30.0,2002
2002199N08130,2002-07-20 09:00:00,TS,13.6,122.2,33.0,2002
2002199N08130,2002-07-20 12:00:00,TS,13.7,122.0,35.0,2002
2002199N08130,2002-07-20 15:00:00,TS,14.0,121.8,33.0,2002
2002199N08130,2002-07-20 18:00:00,TS,14.2,121.6,30.0,2002
2002199N08130,2002-07-20 21:00:00,TS,14.5,121.4,30.0,2002
2002199N08130,2002-07-21 00:00:00,TS,14.8,121.2,30.0,2002
2002199N08130,2002-07-21 03:00:00,TS,15.2,121.0,30.0,2002
2002199N08130,2002-07-21 06:00:00,TS,15.5,120.8,30.0,2002
2002199N08130,2002-07-21 09:00:00,TS,15.8,120.6,30.0,2002
2002199N08130,2002-07-21 12:00:00,TS,16.0,120.3,30.0,2002
2002199N08130,2002-07-21 15:00:00,TS,16.3,120.1,28.0,2002
2002199N08130,2002-07-21 18:00:00,TS,16.4,119.9,25.0,2002
2002200N21150,2002-07-20 00:00:00,TS,23.5,143.4,25.0,2002
2002200N21150,2002-07-20 03:00:00,TS,23.4,142.8,25.0,2002
2002200N21150,2002-07-20 06:00:00,TS,23.3,142.1,25.0,2002
2002200N21150,2002-07-20 09:00:00,TS,23.4,141.5,28.0,2002
2002200N21150,2002-07-20 12:00:00,TS,23.5,141.0,30.0,2002
2002200N21150,2002-07-20 15:00:00,TS,23.5,140.6,33.0,2002
2002200N21150,2002-07-20 18:00:00,TS,23.6,140.2,35.0,2002
2002200N21150,2002-07-20 21:00:00,TS,23.8,139.6,35.0,2002
2002200N21150,2002-07-21 00:00:00,TS,23.9,139.0,35.0,2002
2002200N21150,2002-07-21 03:00:00,TS,23.8,138.3,38.0,2002
2002200N21150,2002-07-21 06:00:00,TS,23.7,137.8,40.0,2002
2002200N21150,2002-07-21 09:00:00,TS,23.7,137.2,40.0,2002
2002200N21150,2002-07-21 12:00:00,TS,23.7,136.8,40.0,2002
2002200N21150,2002-07-21 15:00:00,TS,23.6,136.3,40.0,2002
2002200N21150,2002-07-21 18:00:00,TS,23.6,135.8,40.0,2002
2002200N21150,2002-07-21 21:00:00,TS,23.5,135.3,45.0,2002
2002200N21150,2002-07-22 00:00:00,TS,23.5,134.8,50.0,2002
2002200N21150,2002-07-22 03:00:00,TS,23.4,134.3,53.0,2002
2002200N21150,2002-07-22 06:00:00,TS,23.3,133.9,55.0,2002
2002200N21150,2002-07-22 09:00:00,TS,23.3,133.5,55.0,2002
2002200N21150,2002-07-22 12:00:00,TS,23.3,133.2,55.0,2002
2002200N21150,2002-07-22 15:00:00,TS,23.2,132.8,55.0,2002
2002200N21150,2002-07-22 18:00:00,TS,23.1,132.4,55.0,2002
2002200N21150,2002-07-22 21:00:00,TS,23.0,132.1,55.0,2002
2002200N21150,2002-07-23 00:00:00,TS,23.0,131.8,55.0,2002
2002200N21150,2002-07-23 03:00:00,TS,23.0,131.5,60.0,2002
2002200N21150,2002-07-23 06:00:00,TS,22.9,131.1,65.0,2002
2002200N21150,2002-07-23 09:00:00,TS,22.7,130.7,65.0,2002
2002200N21150,2002-07-23 12:00:00,TS,22.6,130.5,65.0,2002
2002200N21150,2002-07-23 15:00:00,TS,22.3,130.2,65.0,2002
2002200N21150,2002-07-23 18:00:00,TS,22.1,130.1,65.0,2002
2002200N21150,2002-07-23 21:00:00,TS,21.9,130.1,63.0,2002
2002200N21150,2002-07-24 00:00:00,TS,21.7,130.2,60.0,2002
2002200N21150,2002-07-24 03:00:00,TS,21.4,130.3,60.0,2002
2002200N21150,2002-07-24 06:00:00,TS,21.2,130.6,60.0,2002
2002200N21150,2002-07-24 09:00:00,TS,21.0,131.0,58.0,2002
2002200N21150,2002-07-24 12:00:00,TS,20.8,131.5,55.0,2002
2002200N21150,2002-07-24 15:00:00,TS,20.7,132.1,55.0,2002
2002200N21150,2002-07-24 18:00:00,TS,20.6,132.7,55.0,2002
2002200N21150,2002-07-24 21:00:00,TS,20.6,133.3,55.0,2002
2002200N21150,2002-07-25 00:00:00,TS,20.7,133.9,55.0,2002
2002200N21150,2002-07-25 03:00:00,TS,21.2,134.4,55.0,2002
2002200N21150,2002-07-25 06:00:00,TS,21.8,134.9,55.0,2002
2002200N21150,2002-07-25 09:00:00,TS,22.5,135.2,53.0,2002
2002200N21150,2002-07-25 12:00:00,TS,23.2,135.4,50.0,2002
2002200N21150,2002-07-25 15:00:00,TS,24.0,135.3,50.0,2002
2002200N21150,2002-07-25 18:00:00,TS,24.6,135.0,50.0,2002
2002200N21150,2002-07-25 21:00:00,TS,25.2,134.6,53.0,2002
2002200N21150,2002-07-26 00:00:00,TS,25.7,134.2,55.0,2002
2002200N21150,2002-07-26 03:00:00,TS,26.4,134.0,53.0,2002
2002200N21150,2002-07-26 06:00:00,TS,27.0,133.9,50.0,2002
2002200N21150,2002-07-26 09:00:00,TS,27.6,133.7,48.0,2002
2002200N21150,2002-07-26 12:00:00,TS,28.2,133.3,45.0,2002
2002200N21150,2002-07-26 15:00:00,TS,29.0,132.7,40.0,2002
2002200N21150,2002-07-26 18:00:00,TS,29.8,132.0,35.0,2002
2002200N21150,2002-07-26 21:00:00,TS,30.2,131.2,33.0,2002
2002200N21150,2002-07-27 00:00:00,TS,30.6,130.6,30.0,2002
2002200N21150,2002-07-27 03:00:00,TS,30.9,130.2,28.0,2002
2002200N21150,2002-07-27 06:00:00,TS,31.1,129.9,25.0,2002
2002200N21150,2002-07-27 09:00:00,TS,31.4,129.5,25.0,2002
2002200N21150,2002-07-27 12:00:00,TS,31.7,129.0,25.0,2002
2002200N21150,2002-07-27 15:00:00,TS,32.0,128.6,25.0,2002
2002200N21150,2002-07-27 18:00:00,TS,32.3,128.3,25.0,2002
2002214N19120,2002-08-02 00:00:00,TS,19.4,119.6,25.0,2002
2002214N19120,2002-08-02 03:00:00,TS,19.3,119.5,28.0,2002
2002214N19120,2002-08-02 06:00:00,TS,19.3,119.2,30.0,2002
2002214N19120,2002-08-02 09:00:00,TS,19.4,118.8,30.0,2002
2002214N19120,2002-08-02 12:00:00,TS,19.6,118.4,30.0,2002
2002214N19120,2002-08-02 15:00:00,TS,19.8,118.0,30.0,2002
2002214N19120,2002-08-02 18:00:00,TS,20.1,117.7,30.0,2002
2002214N19120,2002-08-02 21:00:00,TS,20.4,117.5,30.0,2002
2002214N19120,2002-08-03 00:00:00,TS,20.7,117.3,30.0,2002
2002214N19120,2002-08-03 03:00:00,TS,20.8,116.9,30.0,2002
2002214N19120,2002-08-03 06:00:00,TS,20.9,116.4,30.0,2002
2002214N19120,2002-08-03 09:00:00,TS,20.9,116.0,33.0,2002
2002214N19120,2002-08-03 12:00:00,TS,20.8,115.6,35.0,2002
2002214N19120,2002-08-03 15:00:00,TS,20.8,115.2,38.0,2002
2002214N19120,2002-08-03 18:00:00,TS,20.8,114.9,40.0,2002
2002214N19120,2002-08-03 21:00:00,TS,20.7,114.7,43.0,2002
2002214N19120,2002-08-04 00:00:00,TS,20.7,114.7,45.0,2002
2002214N19120,2002-08-04 03:00:00,TS,20.8,114.9,45.0,2002
2002214N19120,2002-08-04 06:00:00,TS,21.1,115.1,45.0,2002
2002214N19120,2002-08-04 09:00:00,TS,21.3,115.1,45.0,2002
2002214N19120,2002-08-04 12:00:00,TS,21.5,115.2,45.0,2002
2002214N19120,2002-08-04 15:00:00,TS,21.8,115.3,48.0,2002
2002214N19120,2002-08-04 18:00:00,TS,22.2,115.5,50.0,2002
2002214N19120,2002-08-04 21:00:00,TS,22.5,115.6,50.0,2002
2002214N19120,2002-08-05 00:00:00,TS,23.0,115.7,50.0,2002
2002214N19120,2002-08-05 03:00:00,TS,23.6,115.7,40.0,2002
2002214N19120,2002-08-05 06:00:00,TS,24.2,115.7,30.0,2002
2002214N19120,2002-08-05 09:00:00,TS,24.6,115.6,25.0,2002
2002214N19120,2002-08-05 12:00:00,TS,25.0,115.5,20.0,2002
2002214N19120,2002-08-05 15:00:00,TS,25.5,115.4,20.0,2002
2002214N19120,2002-08-05 18:00:00,TS,26.0,115.3,20.0,2002
2002222N11131,2002-08-10 06:00:00,TS,10.6,131.2,20.0,2002
2002222N11131,2002-08-10 09:00:00,TS,10.6,131.1,20.0,2002
2002222N11131,2002-08-10 12:00:00,TS,10.5,131.0,20.0,2002
2002222N11131,2002-08-10 15:00:00,TS,10.4,130.9,23.0,2002
2002222N11131,2002-08-10 18:00:00,TS,10.4,130.7,25.0,2002
2002222N11131,2002-08-10 21:00:00,TS,10.5,130.5,28.0,2002
2002222N11131,2002-08-11 00:00:00,TS,10.6,130.2,30.0,2002
2002222N11131,2002-08-11 03:00:00,TS,10.7,130.0,30.0,2002
2002222N11131,2002-08-11 06:00:00,TS,10.9,129.8,30.0,2002
2002222N11131,2002-08-11 09:00:00,TS,11.0,129.5,30.0,2002
2002222N11131,2002-08-11 12:00:00,TS,11.2,129.3,30.0,2002
2002222N11131,2002-08-11 15:00:00,TS,11.4,129.0,30.0,2002
2002222N11131,2002-08-11 18:00:00,TS,11.6,128.7,30.0,2002
2002222N11131,2002-08-11 21:00:00,TS,11.8,128.4,30.0,2002
2002222N11131,2002-08-12 00:00:00,TS,12.0,128.1,30.0,2002
2002222N11131,2002-08-12 03:00:00,TS,12.2,127.9,30.0,2002
2002222N11131,2002-08-12 06:00:00,TS,12.5,127.6,30.0,2002
2002222N11131,2002-08-12 09:00:00,TS,12.7,127.3,33.0,2002
2002222N11131,2002-08-12 12:00:00,TS,13.0,126.8,35.0,2002
2002222N11131,2002-08-12 15:00:00,TS,13.3,126.4,35.0,2002
2002222N11131,2002-08-12 18:00:00,TS,13.6,125.8,35.0,2002
2002222N11131,2002-08-12 21:00:00,TS,14.0,125.0,30.0,2002
2002222N11131,2002-08-13 00:00:00,TS,14.2,124.2,25.0,2002
2002222N11131,2002-08-13 03:00:00,TS,14.3,123.4,25.0,2002
2002222N11131,2002-08-13 06:00:00,TS,14.4,122.5,25.0,2002
2002222N11131,2002-08-13 09:00:00,TS,14.5,121.7,23.0,2002
2002222N11131,2002-08-13 12:00:00,TS,14.4,120.9,20.0,2002
2002222N11131,2002-08-13 15:00:00,TS,14.2,120.2,20.0,2002
2002222N11131,2002-08-13 18:00:00,TS,13.9,119.5,20.0,2002
2002222N11131,2002-08-13 21:00:00,TS,13.6,118.9,20.0,2002
2002222N11131,2002-08-14 00:00:00,TS,13.5,118.5,20.0,2002
2002222N11131,2002-08-14 03:00:00,TS,13.6,118.1,20.0,2002
2002222N11131,2002-08-14 06:00:00,TS,13.8,117.8,20.0,2002
2002222N11131,2002-08-14 09:00:00,TS,14.1,117.4,20.0,2002
2002222N11131,2002-08-14 12:00:00,TS,14.5,117.2,20.0,2002
2002222N11131,2002-08-14 15:00:00,TS,14.8,117.5,20.0,2002
2002222N11131,2002-08-14 18:00:00,TS,15.0,118.0,20.0,2002
2002227N14115,2002-08-14 12:00:00,TS,14.4,115.2,20.0,2002
2002227N14115,2002-08-14 15:00:00,TS,14.4,115.1,20.0,2002
2002227N14115,2002-08-14 18:00:00,TS,14.4,115.0,20.0,2002
2002227N14115,2002-08-14 21:00:00,TS,14.4,115.0,20.0,2002
2002227N14115,2002-08-15 00:00:00,TS,14.4,114.9,20.0,2002
2002227N14115,2002-08-15 03:00:00,TS,14.5,114.8,20.0,2002
2002227N14115,2002-08-15 06:00:00,TS,14.2,114.3,20.0,2002
2002227N14115,2002-08-15 09:00:00,TS,14.1,114.2,23.0,2002
2002227N14115,2002-08-15 12:00:00,TS,14.2,114.0,25.0,2002
2002227N14115,2002-08-15 15:00:00,TS,14.4,113.8,25.0,2002
2002227N14115,2002-08-15 18:00:00,TS,14.5,113.7,25.0,2002
2002227N14115,2002-08-15 21:00:00,TS,14.6,113.7,25.0,2002
2002227N14115,2002-08-16 00:00:00,TS,14.7,113.9,25.0,2002
2002227N14115,2002-08-16 03:00:00,TS,14.8,114.1,25.0,2002
2002227N14115,2002-08-16 06:00:00,TS,15.0,114.2,25.0,2002
2002227N14115,2002-08-16 09:00:00,TS,15.0,114.2,25.0,2002
2002227N14115,2002-08-16 12:00:00,TS,15.1,114.2,25.0,2002
2002227N14115,2002-08-16 15:00:00,TS,15.1,114.2,25.0,2002
2002227N14115,2002-08-16 18:00:00,TS,15.3,114.3,25.0,2002
2002227N14115,2002-08-16 21:00:00,TS,15.6,114.4,25.0,2002
2002227N14115,2002-08-17 00:00:00,TS,15.9,114.4,25.0,2002
2002227N14115,2002-08-17 03:00:00,TS,16.1,114.0,25.0,2002
2002227N14115,2002-08-17 06:00:00,TS,16.2,113.7,25.0,2002
2002227N14115,2002-08-17 09:00:00,TS,16.2,113.5,28.0,2002
2002227N14115,2002-08-17 12:00:00,TS,16.3,113.4,30.0,2002
2002227N14115,2002-08-17 15:00:00,TS,16.3,113.3,30.0,2002
2002227N14115,2002-08-17 18:00:00,TS,16.3,113.1,30.0,2002
2002227N14115,2002-08-17 21:00:00,TS,16.3,112.9,33.0,2002
2002227N14115,2002-08-18 00:00:00,TS,16.4,112.8,35.0,2002
2002227N14115,2002-08-18 03:00:00,TS,16.5,112.4,35.0,2002
2002227N14115,2002-08-18 06:00:00,TS,16.7,112.2,35.0,2002
2002227N14115,2002-08-18 09:00:00,TS,16.9,112.0,35.0,2002
2002227N14115,2002-08-18 12:00:00,TS,17.1,111.9,35.0,2002
2002227N14115,2002-08-18 15:00:00,TS,17.3,111.8,40.0,2002
2002227N14115,2002-08-18 18:00:00,TS,17.6,111.8,45.0,2002
2002227N14115,2002-08-18 21:00:00,TS,18.0,111.6,45.0,2002
2002227N14115,2002-08-19 00:00:00,TS,18.5,111.5,45.0,2002
2002227N14115,2002-08-19 03:00:00,TS,19.2,111.3,50.0,2002
2002227N14115,2002-08-19 06:00:00,TS,19.9,111.1,55.0,2002
2002227N14115,2002-08-19 09:00:00,TS,20.6,110.9,55.0,2002
2002227N14115,2002-08-19 12:00:00,TS,21.3,110.6,55.0,2002
2002227N14115,2002-08-19 15:00:00,TS,22.1,110.4,48.0,2002
2002227N14115,2002-08-19 18:00:00,TS,22.9,110.0,40.0,2002
2002252N20121,2002-09-08 18:00:00,TS,19.7,121.3,15.0,2002
2002252N20121,2002-09-08 21:00:00,TS,19.7,120.8,15.0,2002
2002252N20121,2002-09-09 00:00:00,TS,19.7,120.4,15.0,2002
2002252N20121,2002-09-09 03:00:00,TS,19.7,120.0,15.0,2002
2002252N20121,2002-09-09 06:00:00,TS,19.7,119.7,15.0,2002
2002252N20121,2002-09-09 09:00:00,TS,19.7,119.5,15.0,2002
2002252N20121,2002-09-09 12:00:00,TS,19.6,119.4,15.0,2002
2002252N20121,2002-09-09 15:00:00,TS,19.5,119.3,15.0,2002
2002252N20121,2002-09-09 18:00:00,TS,19.5,119.0,15.0,2002
2002252N20121,2002-09-09 21:00:00,TS,19.5,118.6,20.0,2002
2002252N20121,2002-09-10 00:00:00,TS,19.5,118.2,25.0,2002
2002252N20121,2002-09-10 03:00:00,TS,19.7,117.8,28.0,2002
2002252N20121,2002-09-10 06:00:00,TS,19.9,117.3,30.0,2002
2002252N20121,2002-09-10 09:00:00,TS,20.0,116.9,33.0,2002
2002252N20121,2002-09-10 12:00:00,TS,20.2,116.4,35.0,2002
2002252N20121,2002-09-10 15:00:00,TS,20.4,116.0,35.0,2002
2002252N20121,2002-09-10 18:00:00,TS,20.5,115.6,35.0,2002
2002252N20121,2002-09-10 21:00:00,TS,20.6,115.0,38.0,2002
2002252N20121,2002-09-11 00:00:00,TS,20.7,114.5,40.0,2002
2002252N20121,2002-09-11 03:00:00,TS,20.8,114.1,43.0,2002
2002252N20121,2002-09-11 06:00:00,TS,21.0,113.7,45.0,2002
2002252N20121,2002-09-11 09:00:00,TS,21.1,113.3,45.0,2002
2002252N20121,2002-09-11 12:00:00,TS,21.2,112.9,45.0,2002
2002252N20121,2002-09-11 15:00:00,TS,21.4,112.6,35.0,2002
2002252N20121,2002-09-11 18:00:00,TS,21.6,112.2,25.0,2002
2002252N20121,2002-09-11 21:00:00,TS,21.8,111.6,25.0,2002
2002252N20121,2002-09-12 00:00:00,TS,21.9,111.0,25.0,2002
2002252N20121,2002-09-12 03:00:00,TS,22.0,110.5,25.0,2002
2002252N20121,2002-09-12 06:00:00,TS,22.1,110.2,25.0,2002
2002252N20121,2002-09-12 09:00:00,TS,22.1,109.9,23.0,2002
2002252N20121,2002-09-12 12:00:00,TS,22.1,109.7,20.0,2002
2002252N20121,2002-09-12 15:00:00,TS,22.2,109.4,18.0,2002
2002252N20121,2002-09-12 18:00:00,TS,22.2,109.3,15.0,2002
2002252N20121,2002-09-12 21:00:00,TS,22.2,109.0,15.0,2002
2002252N20121,2002-09-13 00:00:00,TS,22.1,108.8,15.0,2002
2003098N03159,2003-04-08 06:00:00,TS,2.6,158.8,15.0,2003
2003098N03159,2003-04-08 09:00:00,TS,2.8,159.2,20.0,2003
2003098N03159,2003-04-08 12:00:00,TS,3.0,159.5,25.0,2003
2003098N03159,2003-04-08 15:00:00,TS,3.2,159.8,25.0,2003
2003098N03159,2003-04-08 18:00:00,TS,3.4,160.0,25.0,2003
2003098N03159,2003-04-08 21:00:00,TS,3.5,160.1,28.0,2003
2003098N03159,2003-04-09 00:00:00,TS,3.8,160.1,30.0,2003
2003098N03159,2003-04-09 03:00:00,TS,3.9,160.2,33.0,2003
2003098N03159,2003-04-09 06:00:00,TS,4.2,160.3,35.0,2003
2003098N03159,2003-04-09 09:00:00,TS,4.6,160.4,35.0,2003
2003098N03159,2003-04-09 12:00:00,TS,5.0,160.5,35.0,2003
2003098N03159,2003-04-09 15:00:00,TS,5.4,160.5,35.0,2003
2003098N03159,2003-04-09 18:00:00,TS,5.8,160.4,35.0,2003
2003098N03159,2003-04-09 21:00:00,TS,6.2,160.4,38.0,2003
2003098N03159,2003-04-10 00:00:00,TS,6.6,160.2,40.0,2003
2003098N03159,2003-04-10 03:00:00,TS,7.1,160.0,40.0,2003
2003098N03159,2003-04-10 06:00:00,TS,7.6,159.7,40.0,2003
2003098N03159,2003-04-10 09:00:00,TS,7.8,159.3,40.0,2003
2003098N03159,2003-04-10 12:00:00,TS,8.0,159.0,40.0,2003
2003098N03159,2003-04-10 15:00:00,TS,8.3,158.6,40.0,2003
2003098N03159,2003-04-10 18:00:00,TS,8.5,158.3,40.0,2003
2003098N03159,2003-04-10 21:00:00,TS,8.8,157.9,40.0,2003
2003098N03159,2003-04-11 00:00:00,TS,9.0,157.6,40.0,2003
2003098N03159,2003-04-11 03:00:00,TS,9.3,157.1,40.0,2003
2003098N03159,2003-04-11 06:00:00,TS,9.6,156.6,40.0,2003
2003098N03159,2003-04-11 09:00:00,TS,9.7,156.2,40.0,2003
2003098N03159,2003-04-11 12:00:00,TS,9.9,155.8,40.0,2003
2003098N03159,2003-04-11 15:00:00,TS,9.9,155.4,45.0,2003
2003098N03159,2003-04-11 18:00:00,TS,10.0,155.1,50.0,2003
2003098N03159,2003-04-11 21:00:00,TS,10.0,154.6,53.0,2003
2003098N03159,2003-04-12 00:00:00,TS,10.0,154.2,55.0,2003
2003098N03159,2003-04-12 03:00:00,TS,10.0,153.7,55.0,2003
2003098N03159,2003-04-12 06:00:00,TS,10.1,153.2,55.0,2003
2003098N03159,2003-04-12 09:00:00,TS,10.1,152.7,55.0,2003
2003098N03159,2003-04-12 12:00:00,TS,10.1,152.3,55.0,2003
2003098N03159,2003-04-12 15:00:00,TS,10.1,151.9,60.0,2003
2003098N03159,2003-04-12 18:00:00,TS,10.1,151.5,65.0,2003
2003098N03159,2003-04-12 21:00:00,TS,10.1,151.1,65.0,2003
2003098N03159,2003-04-13 00:00:00,TS,10.1,150.7,65.0,2003
2003098N03159,2003-04-13 03:00:00,TS,10.1,150.3,65.0,2003
2003098N03159,2003-04-13 06:00:00,TS,10.2,149.8,65.0,2003
2003098N03159,2003-04-13 09:00:00,TS,10.1,149.4,70.0,2003
2003098N03159,2003-04-13 12:00:00,TS,10.2,149.1,75.0,2003
2003098N03159,2003-04-13 15:00:00,TS,10.2,148.7,75.0,2003
2003098N03159,2003-04-13 18:00:00,TS,10.4,148.3,75.0,2003
2003098N03159,2003-04-13 21:00:00,TS,10.4,147.8,83.0,2003
2003098N03159,2003-04-14 00:00:00,TS,10.4,147.3,90.0,2003
2003098N03159,2003-04-14 03:00:00,TS,10.5,146.8,95.0,2003
2003098N03159,2003-04-14 06:00:00,TS,10.6,146.2,100.0,2003
2003098N03159,2003-04-14 09:00:00,TS,10.7,145.7,105.0,2003
2003098N03159,2003-04-14 12:00:00,TS,10.8,145.2,110.0,2003
2003098N03159,2003-04-14 15:00:00,TS,10.9,144.5,115.0,2003
2003098N03159,2003-04-14 18:00:00,TS,11.1,143.8,120.0,2003
2003098N03159,2003-04-14 21:00:00,TS,11.3,143.1,123.0,2003
2003098N03159,2003-04-15 00:00:00,TS,11.5,142.3,125.0,2003
2003098N03159,2003-04-15 03:00:00,TS,11.7,141.7,125.0,2003
2003098N03159,2003-04-15 06:00:00,TS,11.9,141.0,125.0,2003
2003098N03159,2003-04-15 09:00:00,TS,12.1,140.2,125.0,2003
2003098N03159,2003-04-15 12:00:00,TS,12.3,139.5,125.0,2003
2003098N03159,2003-04-15 15:00:00,TS,12.5,138.9,128.0,2003
2003098N03159,2003-04-15 18:00:00,TS,12.7,138.3,130.0,2003
2003098N03159,2003-04-15 21:00:00,TS,12.9,137.6,133.0,2003
2003098N03159,2003-04-16 00:00:00,TS,13.1,137.0,135.0,2003
2003098N03159,2003-04-16 03:00:00,TS,13.3,136.5,135.0,2003
2003098N03159,2003-04-16 06:00:00,TS,13.5,136.1,135.0,2003
2003098N03159,2003-04-16 09:00:00,TS,13.6,135.6,133.0,2003
2003098N03159,2003-04-16 12:00:00,TS,13.8,135.2,130.0,2003
2003098N03159,2003-04-16 15:00:00,TS,13.9,134.8,123.0,2003
2003098N03159,2003-04-16 18:00:00,TS,13.9,134.3,115.0,2003
2003098N03159,2003-04-16 21:00:00,TS,14.0,134.0,115.0,2003
2003098N03159,2003-04-17 00:00:00,TS,14.0,133.7,115.0,2003
2003098N03159,2003-04-17 03:00:00,TS,13.9,133.3,113.0,2003
2003098N03159,2003-04-17 06:00:00,TS,13.8,132.9,110.0,2003
2003098N03159,2003-04-17 09:00:00,TS,13.7,132.5,108.0,2003
2003098N03159,2003-04-17 12:00:00,TS,13.7,132.1,105.0,2003
2003098N03159,2003-04-17 15:00:00,TS,13.6,131.7,105.0,2003
2003098N03159,2003-04-17 18:00:00,TS,13.6,131.3,105.0,2003
2003098N03159,2003-04-17 21:00:00,TS,13.5,130.9,110.0,2003
2003098N03159,2003-04-18 00:00:00,TS,13.5,130.6,115.0,2003
2003098N03159,2003-04-18 03:00:00,TS,13.5,130.3,120.0,2003
2003098N03159,2003-04-18 06:00:00,TS,13.5,130.0,125.0,2003
2003098N03159,2003-04-18 09:00:00,TS,13.5,129.7,125.0,2003
2003098N03159,2003-04-18 12:00:00,TS,13.6,129.5,125.0,2003
2003098N03159,2003-04-18 15:00:00,TS,13.7,129.3,123.0,2003
2003098N03159,2003-04-18 18:00:00,TS,13.9,129.1,120.0,2003
2003098N03159,2003-04-18 21:00:00,TS,14.0,128.9,118.0,2003
2003098N03159,2003-04-19 00:00:00,TS,14.1,128.8,115.0,2003
2003098N03159,2003-04-19 03:00:00,TS,14.4,128.5,110.0,2003
2003098N03159,2003-04-19 06:00:00,TS,14.7,128.3,105.0,2003
2003098N03159,2003-04-19 09:00:00,TS,14.9,128.1,100.0,2003
2003098N03159,2003-04-19 12:00:00,TS,15.1,127.9,95.0,2003
2003098N03159,2003-04-19 15:00:00,TS,15.4,127.6,93.0,2003
2003098N03159,2003-04-19 18:00:00,TS,15.7,127.3,90.0,2003
2003098N03159,2003-04-19 21:00:00,TS,16.0,127.0,88.0,2003
2003098N03159,2003-04-20 00:00:00,TS,16.2,126.8,85.0,2003
2003098N03159,2003-04-20 03:00:00,TS,16.5,126.4,90.0,2003
2003098N03159,2003-04-20 06:00:00,TS,16.7,126.1,95.0,2003
2003098N03159,2003-04-20 09:00:00,TS,16.9,125.9,98.0,2003
2003098N03159,2003-04-20 12:00:00,TS,17.2,125.7,100.0,2003
2003098N03159,2003-04-20 15:00:00,TS,17.5,125.4,100.0,2003
2003098N03159,2003-04-20 18:00:00,TS,17.9,125.1,100.0,2003
2003098N03159,2003-04-20 21:00:00,TS,18.1,124.8,100.0,2003
2003098N03159,2003-04-21 00:00:00,TS,18.3,124.6,100.0,2003
2003098N03159,2003-04-21 03:00:00,TS,18.5,124.4,98.0,2003
2003098N03159,2003-04-21 06:00:00,TS,18.8,124.3,95.0,2003
2003098N03159,2003-04-21 09:00:00,TS,19.0,124.3,90.0,2003
2003098N03159,2003-04-21 12:00:00,TS,19.2,124.3,85.0,2003
2003098N03159,2003-04-21 15:00:00,TS,19.4,124.2,80.0,2003
2003098N03159,2003-04-21 18:00:00,TS,19.6,124.1,75.0,2003
2003098N03159,2003-04-21 21:00:00,TS,19.8,124.0,65.0,2003
2003098N03159,2003-04-22 00:00:00,TS,20.0,123.8,55.0,2003
2003098N03159,2003-04-22 03:00:00,TS,20.2,123.6,53.0,2003
2003098N03159,2003-04-22 06:00:00,TS,20.3,123.3,50.0,2003
2003098N03159,2003-04-22 09:00:00,TS,20.5,123.2,48.0,2003
2003098N03159,2003-04-22 12:00:00,TS,20.6,123.2,45.0,2003
2003098N03159,2003-04-22 15:00:00,TS,20.7,123.1,45.0,2003
2003098N03159,2003-04-22 18:00:00,TS,20.8,123.0,45.0,2003
2003098N03159,2003-04-22 21:00:00,TS,20.8,122.7,40.0,2003
2003098N03159,2003-04-23 00:00:00,TS,20.8,122.5,35.0,2003
2003098N03159,2003-04-23 03:00:00,TS,20.8,122.4,35.0,2003
2003098N03159,2003-04-23 06:00:00,TS,20.8,122.4,35.0,2003
2003098N03159,2003-04-23 09:00:00,TS,20.9,122.4,35.0,2003
2003098N03159,2003-04-23 12:00:00,TS,21.1,122.4,35.0,2003
2003098N03159,2003-04-23 15:00:00,TS,21.2,122.3,35.0,2003
2003098N03159,2003-04-23 18:00:00,TS,21.4,122.4,35.0,2003
2003098N03159,2003-04-23 21:00:00,TS,21.7,122.5,35.0,2003
2003098N03159,2003-04-24 00:00:00,TS,22.0,122.6,35.0,2003
2003098N03159,2003-04-24 03:00:00,TS,22.5,122.8,35.0,2003
2003098N03159,2003-04-24 06:00:00,TS,23.1,123.1,35.0,2003
2003098N03159,2003-04-24 09:00:00,TS,23.9,123.4,35.0,2003
2003098N03159,2003-04-24 12:00:00,TS,24.8,123.9,35.0,2003
2003098N03159,2003-04-24 15:00:00,TS,25.7,124.6,35.0,2003
2003098N03159,2003-04-24 18:00:00,TS,26.8,125.3,35.0,2003
2003098N03159,2003-04-24 21:00:00,TS,27.9,126.2,35.0,2003
2003098N03159,2003-04-25 00:00:00,TS,29.1,127.2,35.0,2003
2003098N03159,2003-04-25 03:00:00,TS,30.5,128.5,33.0,2003
2003098N03159,2003-04-25 06:00:00,TS,32.1,130.0,30.0,2003
2003098N03159,2003-04-25 09:00:00,TS,33.3,132.0,30.0,2003
2003098N03159,2003-04-25 12:00:00,TS,34.2,134.0,30.0,2003
2003137N07131,2003-05-17 00:00:00,TS,7.3,130.7,25.0,2003
