SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,peak_intensity
1978222N11131,1978-08-10 00:00:00,1978-08-13 12:00:00,1978,45.0,29,19.32758620689655,125.7896551724138,TS
1978230N09136,1978-08-18 00:00:00,1978-08-28 00:00:00,1978,65.0,81,16.119753086419752,123.86172839506172,TY
1978240N20130,1978-08-28 12:00:00,1978-08-31 18:00:00,1978,40.0,27,24.425925925925927,129.2888888888889,TS
1978253N21124,1978-09-09 12:00:00,1978-09-15 18:00:00,1978,65.0,49,26.973469387755102,124.68367346938776,TY
1978262N14135,1978-09-20 00:00:00,1978-09-26 12:00:00,1978,50.0,53,15.645283018867925,118.28113207547169,TS
1978264N08147,1978-09-20 12:00:00,1978-10-02 18:00:00,1978,75.0,99,14.224242424242425,125.76565656565656,TY
1978279N14142,1978-10-06 06:00:00,1978-10-16 12:00:00,1978,60.0,83,16.162650602409638,120.59759036144578,TS
1978281N11138,1978-10-08 00:00:00,1978-10-15 00:00:00,1978,85.0,57,20.19473684210526,129.47192982456139,TY
1978283N06153,1978-10-10 00:00:00,1978-10-15 09:00:00,1978,20.0,38,10.507894736842106,139.93157894736842,TD
1978288N10185,1978-10-15 00:00:00,1978-10-29 18:00:00,1978,150.0,119,12.30420168067227,148.98571428571427,STY
1978320N04155,1978-11-16 00:00:00,1978-11-24 06:00:00,1978,125.0,67,14.471641791044776,138.6865671641791,TY
1978320N15130,1978-11-15 18:00:00,1978-11-20 00:00:00,1978,25.0,28,14.817857142857145,127.5,TD
1979077N07150,1979-03-18 00:00:00,1979-03-24 21:00:00,1979,90.0,54,13.718518518518518,139.82222222222222,TY
1979098N02144,1979-04-08 00:00:00,1979-04-20 21:00:00,1979,80.0,102,10.663725490196079,131.9421568627451,TY
1979126N04148,1979-05-06 00:00:00,1979-05-17 00:00:00,1979,40.0,85,10.434117647058823,129.35529411764708,TS
1979137N19116,1979-05-17 00:00:00,1979-05-23 15:00:00,1979,30.0,50,18.817999999999998,116.478,TD
1979174N07143,1979-06-30 00:00:00,1979-07-06 03:00:00,1979,85.0,50,16.808,124.14,TY
1979180N03155,1979-06-28 18:00:00,1979-07-07 00:00:00,1979,40.0,57,8.736842105263158,142.76666666666665,TS
1979205N10148,1979-07-24 06:00:00,1979-08-08 09:00:00,1979,130.0,107,19.04392523364486,116.13364485981307,STY
1979206N19132,1979-07-25 12:00:00,1979-07-29 12:00:00,1979,60.0,33,20.8969696969697,124.05454545454546,TS
1979214N12136,1979-08-02 06:00:00,1979-08-06 09:00:00,1979,25.0,20,17.02,127.905,TD
1979219N15138,1979-08-07 12:00:00,1979-08-17 21:00:00,1979,90.0,84,22.70714285714286,129.10238095238097,TY
1979228N11151,1979-08-15 12:00:00,1979-08-26 09:00:00,1979,135.0,86,22.59767441860465,132.28488372093022,STY
1979242N22143,1979-08-30 00:00:00,1979-09-04 12:00:00,1979,60.0,45,27.11333333333333,134.44,TS
1979254N10140,1979-09-16 00:00:00,1979-09-23 21:00:00,1979,70.0,64,16.9125,120.134375,TY
1979262N15149,1979-09-22 00:00:00,1979-09-30 21:00:00,1979,110.0,72,22.96527777777778,132.38888888888889,TY
1979271N13113,1979-09-30 12:00:00,1979-10-15 00:00:00,1979,110.0,115,13.013043478260869,117.1895652173913,TY
1979273N11145,1979-10-02 00:00:00,1979-10-07 03:00:00,1979,45.0,42,20.438095238095237,137.06666666666666,TS
1979275N06159,1979-10-04 00:00:00,1979-10-19 09:00:00,1979,165.0,124,15.248387096774193,140.64354838709676,STY
1979300N04166,1979-11-02 00:00:00,1979-11-07 12:00:00,1979,140.0,43,12.134883720930231,130.67441860465115,STY
1979311N10142,1979-11-07 00:00:00,1979-11-13 18:00:00,1979,50.0,46,16.708695652173912,129.80652173913043,TS
1979333N07169,1979-11-29 00:00:00,1979-12-14 09:00:00,1979,110.0,120,10.995833333333334,148.04083333333335,TY
1979350N07153,1979-12-17 00:00:00,1979-12-23 09:00:00,1979,60.0,44,11.054545454545455,132.3659090909091,TS
1980076N06148,1980-03-18 12:00:00,1980-03-25 00:00:00,1980,30.0,53,10.452830188679245,130.80377358490566,TD
1980126N08150,1980-05-08 00:00:00,1980-05-18 09:00:00,1980,90.0,84,15.102380952380951,128.57380952380953,TY
1980137N04158,1980-05-19 18:00:00,1980-05-25 09:00:00,1980,55.0,46,11.004347826086956,135.61739130434782,TS
1980140N16116,1980-05-20 00:00:00,1980-05-24 12:00:00,1980,55.0,37,18.27027027027027,115.54594594594595,TS
1980171N06142,1980-06-22 00:00:00,1980-06-28 21:00:00,1980,50.0,56,15.614285714285714,115.95178571428572,TS
1980187N09146,1980-07-06 06:00:00,1980-07-11 18:00:00,1980,60.0,45,18.919999999999998,126.12666666666667,TS
1980197N07154,1980-07-17 00:00:00,1980-07-22 21:00:00,1980,105.0,48,16.114583333333332,126.87291666666665,TY
1980197N15133,1980-07-15 18:00:00,1980-07-19 06:00:00,1980,30.0,29,17.59655172413793,116.7655172413793,TD
1980201N08155,1980-07-19 00:00:00,1980-07-27 15:00:00,1980,130.0,66,14.354545454545454,130.62727272727273,STY
1980236N15144,1980-08-23 12:00:00,1980-08-28 21:00:00,1980,90.0,44,21.120454545454546,128.82272727272726,TY
1980246N05151,1980-09-04 00:00:00,1980-09-11 15:00:00,1980,85.0,50,21.84,137.114,TY
1980257N17133,1980-09-13 12:00:00,1980-09-19 09:00:00,1980,125.0,48,20.20625,124.90833333333335,TY
1980277N09157,1980-10-02 12:00:00,1980-10-14 21:00:00,1980,150.0,100,18.222,139.959,STY
1980296N05165,1980-10-28 12:00:00,1980-11-07 18:00:00,1980,125.0,83,15.304819277108432,133.46385542168676,TY
1980300N08137,1980-10-28 18:00:00,1980-11-02 00:00:00,1980,35.0,35,14.802857142857144,115.48,TS
1980349N10138,1980-12-15 00:00:00,1980-12-21 00:00:00,1980,50.0,47,13.340425531914894,128.03404255319148,TS
1981158N17119,1981-06-08 12:00:00,1981-06-13 21:00:00,1981,65.0,44,19.40909090909091,114.70681818181819,TY
1981166N11135,1981-06-17 00:00:00,1981-06-22 12:00:00,1981,75.0,45,22.806666666666665,125.27333333333334,TY
1981176N08150,1981-06-29 12:00:00,1981-07-04 21:00:00,1981,75.0,44,15.634090909090908,116.4090909090909,TY
1981178N05160,1981-07-02 06:00:00,1981-07-07 09:00:00,1981,55.0,42,16.90714285714286,119.88809523809525,TS
1981195N11138,1981-07-17 12:00:00,1981-07-19 21:00:00,1981,55.0,20,22.965,125.455,TS
1981214N13113,1981-08-04 00:00:00,1981-08-09 00:00:00,1981,50.0,41,18.126829268292685,116.27073170731708,TS
1981227N18129,1981-08-16 12:00:00,1981-08-23 03:00:00,1981,85.0,54,26.046296296296298,135.3685185185185,TY
1981237N16148,1981-08-26 12:00:00,1981-09-01 18:00:00,1981,95.0,51,23.743137254901963,129.96470588235294,TY
1981256N10150,1981-09-15 00:00:00,1981-09-22 09:00:00,1981,120.0,60,16.446666666666665,126.605,TY
1981266N09151,1981-09-24 12:00:00,1981-10-02 06:00:00,1981,150.0,63,19.409523809523808,137.35714285714286,STY
1981283N07132,1981-10-12 12:00:00,1981-10-14 12:00:00,1981,45.0,17,11.547058823529412,114.31764705882354,TS
1981286N10150,1981-10-14 12:00:00,1981-10-22 21:00:00,1981,95.0,68,21.019117647058824,136.75588235294117,TY
1981317N14153,1981-11-13 12:00:00,1981-11-23 03:00:00,1981,100.0,69,14.653623188405797,131.5927536231884,TY
1981319N07163,1981-11-18 00:00:00,1981-11-26 21:00:00,1981,135.0,72,15.240277777777777,133.79861111111111,STY
1981324N08158,1981-11-22 00:00:00,1981-11-26 06:00:00,1981,35.0,35,15.025714285714285,140.2342857142857,TS
1981343N05150,1981-12-10 00:00:00,1981-12-20 18:00:00,1981,115.0,87,13.594252873563219,140.0712643678161,TY
1981355N07149,1981-12-23 00:00:00,1981-12-28 12:00:00,1981,95.0,45,13.328888888888887,123.75777777777779,TY
1982073N07153,1982-03-15 00:00:00,1982-03-24 21:00:00,1982,60.0,80,9.3575,126.66,TS
1982077N04161,1982-03-18 06:00:00,1982-04-01 00:00:00,1982,105.0,109,10.30091743119266,129.48807339449542,TY
1982136N08140,1982-05-17 00:00:00,1982-05-22 18:00:00,1982,105.0,47,17.397872340425533,128.96170212765958,TY
1982176N18114,1982-06-28 00:00:00,1982-07-03 21:00:00,1982,55.0,45,21.74888888888889,118.54222222222221,TS
1982179N19128,1982-06-29 12:00:00,1982-07-01 12:00:00,1982,50.0,17,26.305882352941175,141.85882352941175,TS
1982190N09148,1982-07-12 12:00:00,1982-07-17 09:00:00,1982,55.0,40,16.044999999999998,121.8975,TS
1982202N12148,1982-07-21 12:00:00,1982-07-30 00:00:00,1982,120.0,69,17.342028985507245,134.39420289855073,TY
1982213N13145,1982-08-05 12:00:00,1982-08-14 18:00:00,1982,125.0,75,27.090666666666667,123.74399999999999,TY
1982220N08154,1982-08-09 00:00:00,1982-08-15 18:00:00,1982,80.0,55,17.130909090909093,130.80363636363637,TY
1982227N09140,1982-08-20 18:00:00,1982-09-03 03:00:00,1982,90.0,108,19.425925925925927,124.79629629629629,TY
1982229N09154,1982-08-18 00:00:00,1982-08-27 09:00:00,1982,125.0,76,19.39078947368421,137.02763157894736,TY
1982246N16119,1982-09-04 00:00:00,1982-09-06 18:00:00,1982,60.0,23,16.356521739130436,113.86521739130436,TS
1982247N11147,1982-09-05 12:00:00,1982-09-12 09:00:00,1982,90.0,56,21.23392857142857,137.76607142857142,TY
1982248N14133,1982-09-05 00:00:00,1982-09-15 21:00:00,1982,90.0,88,15.870454545454544,119.14318181818182,TY
1982257N17140,1982-09-16 00:00:00,1982-09-24 21:00:00,1982,110.0,72,22.140277777777776,127.76388888888889,TY
1982283N17148,1982-10-10 12:00:00,1982-10-18 06:00:00,1982,115.0,63,17.030158730158732,123.5111111111111,TY
1982325N08176,1982-11-24 18:00:00,1982-12-09 00:00:00,1982,100.0,115,12.297391304347826,144.1504347826087,TY
1982339N07139,1982-12-07 12:00:00,1982-12-10 18:00:00,1982,65.0,27,15.466666666666667,123.54074074074073,TY
1983167N05145,1983-06-19 00:00:00,1983-06-26 06:00:00,1983,35.0,55,11.383636363636365,121.09272727272727,TS
1983186N04153,1983-07-09 12:00:00,1983-07-18 06:00:00,1983,90.0,71,13.57887323943662,125.36478873239436,TY
1983188N06136,1983-07-09 12:00:00,1983-07-13 18:00:00,1983,65.0,35,16.208571428571428,116.40857142857143,TY
1983201N08144,1983-07-21 00:00:00,1983-07-25 18:00:00,1983,135.0,39,17.671794871794873,127.73846153846155,STY
1983212N06151,1983-08-05 00:00:00,1983-08-17 12:00:00,1983,145.0,101,21.531683168316828,133.82475247524752,STY
1983220N16111,1983-08-12 12:00:00,1983-08-15 06:00:00,1983,45.0,23,19.643478260869564,121.91304347826087,TS
1983229N15140,1983-08-17 12:00:00,1983-08-26 06:00:00,1983,55.0,62,21.39032258064516,138.55806451612904,TS
1983239N10183,1983-08-27 00:00:00,1983-09-09 12:00:00,1983,125.0,109,14.084403669724772,142.97614678899083,TY
1983259N08161,1983-09-20 12:00:00,1983-09-28 03:00:00,1983,150.0,62,21.885483870967743,131.31935483870967,STY
1983271N18118,1983-09-28 00:00:00,1983-10-01 09:00:00,1983,55.0,28,19.37857142857143,112.05714285714285,TS
1983276N06130,1983-10-06 12:00:00,1983-10-09 00:00:00,1983,50.0,21,12.004761904761905,111.72380952380952,TS
1983279N04140,1983-10-08 12:00:00,1983-10-14 00:00:00,1983,65.0,43,16.25581395348837,120.35581395348838,TY
1983279N17148,1983-10-06 12:00:00,1983-10-11 06:00:00,1983,65.0,39,24.22820512820513,137.2948717948718,TY
1983287N09164,1983-10-22 00:00:00,1983-10-26 06:00:00,1983,70.0,35,17.3,112.61142857142858,TY
1983299N07172,1983-10-30 12:00:00,1983-11-06 21:00:00,1983,145.0,60,16.608333333333334,139.49166666666667,STY
1983317N12153,1983-11-14 12:00:00,1983-11-27 00:00:00,1983,125.0,99,14.258585858585858,129.8939393939394,TY
1983321N11111,1983-11-17 00:00:00,1983-11-24 18:00:00,1983,70.0,62,8.7,113.33225806451614,TY
1983325N08148,1983-11-22 12:00:00,1983-11-30 12:00:00,1983,60.0,64,13.665625,132.75625,TS
1983334N09142,1983-12-03 00:00:00,1983-12-05 00:00:00,1983,55.0,17,17.029411764705884,132.53529411764706,TS
1983347N06154,1983-12-14 12:00:00,1983-12-18 06:00:00,1983,55.0,31,13.235483870967743,136.22903225806454,TS
1984169N20137,1984-06-18 18:00:00,1984-06-26 00:00:00,1984,60.0,59,21.76949152542373,123.63898305084746,TS
1984180N16130,1984-07-01 00:00:00,1984-07-04 15:00:00,1984,75.0,30,21.986666666666668,122.60333333333332,TY
1984184N06139,1984-07-05 00:00:00,1984-07-09 18:00:00,1984,55.0,33,18.72121212121212,115.95757575757575,TS
1984214N12143,1984-08-04 00:00:00,1984-08-07 21:00:00,1984,55.0,32,19.278125,126.15,TS
1984220N03145,1984-08-09 12:00:00,1984-08-13 18:00:00,1984,30.0,29,17.13448275862069,126.8103448275862,TD
1984225N18142,1984-08-14 12:00:00,1984-08-22 00:00:00,1984,75.0,61,26.20655737704918,129.89344262295083,TY
1984227N18118,1984-08-15 12:00:00,1984-08-21 15:00:00,1984,55.0,50,19.695999999999998,114.86200000000001,TS
1984234N16147,1984-08-25 00:00:00,1984-08-25 00:00:00,1984,20.0,1,23.9,132.4,TD
1984238N18137,1984-08-28 00:00:00,1984-08-31 00:00:00,1984,60.0,25,19.864,119.844,TS
1984239N08146,1984-08-26 00:00:00,1984-09-06 12:00:00,1984,125.0,93,12.978494623655914,129.05376344086022,TY
1984291N13130,1984-10-23 00:00:00,1984-11-01 06:00:00,1984,65.0,75,14.482666666666667,115.57333333333334,TY
1984294N04163,1984-10-22 12:00:00,1984-10-30 06:00:00,1984,155.0,63,16.849206349206348,139.0873015873016,STY
1984302N00149,1984-10-30 12:00:00,1984-11-08 09:00:00,1984,120.0,72,9.713888888888889,128.44166666666666,TY
1984313N14154,1984-11-08 00:00:00,1984-11-22 00:00:00,1984,130.0,111,15.438738738738738,136.17837837837837,STY
1984317N04164,1984-11-14 12:00:00,1984-11-21 03:00:00,1984,110.0,54,13.92962962962963,139.8111111111111,TY
1984336N05156,1984-12-02 12:00:00,1984-12-10 21:00:00,1984,125.0,64,13.4609375,135.1734375,TY
1985004N04131,1985-01-08 12:00:00,1985-01-12 09:00:00,1985,55.0,32,9.84375,137.353125,TS
1985136N07129,1985-05-20 00:00:00,1985-05-25 21:00:00,1985,100.0,48,18.527083333333334,131.59375,TY
1985162N05154,1985-06-19 12:00:00,1985-06-24 21:00:00,1985,100.0,44,19.004545454545454,122.00227272727274,TY
1985168N05156,1985-06-24 12:00:00,1985-07-01 03:00:00,1985,90.0,54,19.866666666666667,132.24444444444444,TY
1985199N08143,1985-07-21 00:00:00,1985-08-02 00:00:00,1985,75.0,97,26.787628865979382,134.2680412371134,TY
1985220N18128,1985-08-10 12:00:00,1985-08-14 09:00:00,1985,60.0,32,28.471875,127.746875,TS
1985227N16149,1985-08-16 12:00:00,1985-08-24 03:00:00,1985,95.0,62,22.853225806451615,131.56935483870967,TY
1985236N23125,1985-08-27 00:00:00,1985-08-31 18:00:00,1985,95.0,39,26.66153846153846,129.96410256410257,TY
1985240N08148,1985-09-01 00:00:00,1985-09-06 06:00:00,1985,75.0,43,17.58139534883721,120.33720930232558,TY
1985256N13146,1985-09-13 12:00:00,1985-09-18 00:00:00,1985,50.0,36,19.58888888888889,128.11666666666667,TS
1985260N13115,1985-09-19 00:00:00,1985-09-22 06:00:00,1985,50.0,27,18.537037037037038,112.2,TS
1985268N03161,1985-09-29 12:00:00,1985-10-05 06:00:00,1985,90.0,47,20.71063829787234,127.34042553191489,TY
1985281N02144,1985-10-12 06:00:00,1985-10-16 12:00:00,1985,100.0,35,14.202857142857143,112.96285714285713,TY
1985284N05159,1985-10-12 00:00:00,1985-10-21 18:00:00,1985,150.0,79,14.094936708860759,129.42658227848102,STY
1985294N10122,1985-10-23 00:00:00,1985-10-31 09:00:00,1985,100.0,68,19.41470588235294,123.36029411764706,TY
1985347N07155,1985-12-17 00:00:00,1985-12-23 21:00:00,1985,100.0,56,13.780357142857143,132.1125,TY
1985347N09114,1985-12-16 12:00:00,1985-12-22 00:00:00,1985,60.0,44,7.956818181818182,112.10681818181818,TS
1986029N04152,1986-02-01 00:00:00,1986-02-06 00:00:00,1986,85.0,41,12.412195121951221,136.10243902439024,TY
1986112N02152,1986-04-27 00:00:00,1986-05-03 00:00:00,1986,90.0,41,9.785365853658536,137.58292682926827,TY
1986136N18114,1986-05-22 06:00:00,1986-05-29 12:00:00,1986,45.0,59,21.53220338983051,120.54237288135593,TS
1986169N07152,1986-06-21 18:00:00,1986-06-24 21:00:00,1986,80.0,26,22.392307692307693,124.1846153846154,TY
1986172N04161,1986-06-28 00:00:00,1986-07-02 06:00:00,1986,50.0,35,19.045714285714286,129.58857142857144,TS
1986179N11175,1986-07-03 00:00:00,1986-07-11 12:00:00,1986,140.0,69,17.1,130.99420289855072,STY
1986190N11162,1986-07-13 00:00:00,1986-07-17 12:00:00,1986,85.0,37,24.486486486486488,132.53783783783783,TY
1986209N13139,1986-07-30 12:00:00,1986-08-04 09:00:00,1986,55.0,40,19.8625,127.85,TS
1986225N17134,1986-08-16 00:00:00,1986-08-28 15:00:00,1986,110.0,95,24.22736842105263,135.9442105263158,TY
1986228N19120,1986-08-16 12:00:00,1986-09-06 06:00:00,1986,90.0,167,20.117964071856285,118.23892215568863,TY
1986252N06153,1986-09-13 06:00:00,1986-09-20 09:00:00,1986,95.0,58,19.70689655172414,129.2844827586207,TY
1986276N07177,1986-10-11 00:00:00,1986-10-19 00:00:00,1986,80.0,65,17.318461538461538,117.41230769230769,TY
1986287N09141,1986-10-18 06:00:00,1986-10-23 00:00:00,1986,55.0,39,14.051282051282051,115.37692307692308,TS
1986302N05178,1986-11-07 18:00:00,1986-11-11 18:00:00,1986,60.0,33,13.748484848484848,114.86969696969696,TS
1986309N07162,1986-11-10 18:00:00,1986-11-16 06:00:00,1986,55.0,45,13.035555555555556,121.83777777777777,TS
1986316N06146,1986-11-18 18:00:00,1986-11-23 21:00:00,1986,100.0,42,18.697619047619046,124.86666666666666,TY
1986330N05173,1986-11-28 06:00:00,1986-12-13 00:00:00,1986,135.0,119,15.62016806722689,140.96722689075628,STY
1986343N05176,1986-12-14 12:00:00,1986-12-23 12:00:00,1986,95.0,73,10.054794520547945,137.75753424657535,TY
1986353N03178,1986-12-21 18:00:00,1987-01-01 06:00:00,1986,90.0,85,11.171764705882353,144.67176470588237,TY
1987007N06162,1987-01-06 12:00:00,1987-01-14 00:00:00,1987,95.0,61,8.777049180327868,143.0311475409836,TY
1987093N05155,1987-04-03 00:00:00,1987-04-15 00:00:00,1987,40.0,97,7.950515463917526,145.30309278350515,TS
1987176N10150,1987-06-24 18:00:00,1987-07-01 15:00:00,1987,75.0,52,17.526923076923076,136.825,TY
1987188N10151,1987-07-06 12:00:00,1987-07-16 03:00:00,1987,130.0,74,20.39864864864865,133.70945945945945,STY
1987196N09146,1987-07-15 06:00:00,1987-07-22 00:00:00,1987,65.0,55,16.56,129.96545454545455,TY
1987200N04191,1987-07-18 12:00:00,1987-08-01 12:00:00,1987,125.0,113,17.594690265486726,155.28761061946904,TY
1987202N09144,1987-07-21 00:00:00,1987-07-29 15:00:00,1987,65.0,66,20.362121212121213,127.49696969696969,TY
1987219N08134,1987-08-07 00:00:00,1987-08-17 06:00:00,1987,140.0,83,13.280722891566265,121.87831325301204,STY
1987219N08155,1987-08-07 00:00:00,1987-08-24 12:00:00,1987,85.0,141,14.195744680851064,126.76737588652483,TY
1987231N10159,1987-08-19 06:00:00,1987-08-31 06:00:00,1987,130.0,97,17.742268041237114,136.58865979381443,STY
1987245N15133,1987-09-04 00:00:00,1987-09-11 00:00:00,1987,105.0,56,19.50714285714286,124.075,TY
1987282N12137,1987-10-09 18:00:00,1987-10-17 00:00:00,1987,95.0,59,21.10169491525424,135.5135593220339,TY
1987288N13168,1987-10-14 18:00:00,1987-10-28 03:00:00,1987,140.0,106,17.489622641509435,134.73962264150944,STY
1987311N10148,1987-11-07 00:00:00,1987-11-19 03:00:00,1987,45.0,98,13.056122448979592,128.63163265306122,TS
1987320N03171,1987-11-16 00:00:00,1987-11-30 06:00:00,1987,145.0,115,10.862608695652174,138.3678260869565,STY
1987325N13126,1987-11-20 18:00:00,1987-11-25 12:00:00,1987,45.0,39,12.297435897435898,115.56666666666668,TS
1987343N05154,1987-12-09 00:00:00,1987-12-20 06:00:00,1987,100.0,89,11.001123595505618,131.9056179775281,TY
1988005N03174,1988-01-05 06:00:00,1988-01-18 00:00:00,1988,115.0,103,10.509708737864077,149.54757281553398,TY
1988150N19119,1988-05-29 00:00:00,1988-06-03 03:00:00,1988,80.0,42,20.607142857142858,120.32619047619048,TY
1988156N18128,1988-06-04 00:00:00,1988-06-05 15:00:00,1988,30.0,14,19.985714285714288,123.97857142857143,TD
1988170N05141,1988-06-18 06:00:00,1988-06-24 18:00:00,1988,70.0,53,14.601886792452829,130.2622641509434,TY
1988177N07137,1988-06-24 12:00:00,1988-06-29 00:00:00,1988,45.0,37,9.897297297297296,127.22702702702702,TS
1988193N09149,1988-07-11 00:00:00,1988-07-19 12:00:00,1988,115.0,69,14.486956521739131,134.54202898550724,TY
1988218N21128,1988-08-05 00:00:00,1988-08-08 00:00:00,1988,45.0,25,25.944000000000003,126.152,TS
1988255N15132,1988-09-12 06:00:00,1988-09-16 00:00:00,1988,45.0,31,18.480645161290322,136.75806451612902,TS
1988260N15157,1988-09-16 06:00:00,1988-09-24 12:00:00,1988,55.0,63,19.32857142857143,138.4031746031746,TS
1988263N15126,1988-09-18 18:00:00,1988-09-22 00:00:00,1988,60.0,27,19.11851851851852,120.26296296296296,TS
1988274N12142,1988-09-30 06:00:00,1988-10-08 18:00:00,1988,140.0,69,20.38840579710145,131.62753623188405,STY
1988282N17153,1988-10-08 06:00:00,1988-10-16 18:00:00,1988,90.0,65,21.416923076923077,134.88923076923075,TY
1988290N08145,1988-10-16 06:00:00,1988-10-22 18:00:00,1988,75.0,49,14.840816326530613,126.23877551020408,TY
1988295N10138,1988-10-20 12:00:00,1988-10-28 18:00:00,1988,125.0,67,14.08955223880597,123.44626865671641,TY
1988306N15130,1988-11-01 06:00:00,1988-11-03 06:00:00,1988,25.0,17,11.48235294117647,123.68823529411763,TD
1988307N09131,1988-11-03 12:00:00,1988-11-06 18:00:00,1988,65.0,27,10.011111111111111,114.82962962962964,TY
1988308N09140,1988-11-03 00:00:00,1988-11-12 00:00:00,1988,125.0,73,12.054794520547945,124.13561643835617,TY
1988356N05142,1988-12-21 06:00:00,1988-12-25 00:00:00,1988,55.0,29,11.989655172413793,129.6689655172414,TS
1989010N16212,1989-01-09 12:00:00,1989-01-22 00:00:00,1989,55.0,101,17.480198019801982,170.92376237623762,TS
1989134N07138,1989-05-14 00:00:00,1989-05-21 00:00:00,1989,75.0,57,14.008771929824562,123.01578947368421,TY
1989153N04144,1989-06-02 06:00:00,1989-06-11 12:00:00,1989,100.0,67,13.35223880597015,121.7910447761194,TY
1989169N16142,1989-06-18 00:00:00,1989-06-24 00:00:00,1989,35.0,49,18.520408163265305,130.1265306122449,TS
1989187N15132,1989-07-05 12:00:00,1989-07-11 12:00:00,1989,60.0,49,17.47142857142857,120.84693877551021,TS
1989190N20160,1989-07-09 00:00:00,1989-07-19 00:00:00,1989,140.0,81,18.737037037037037,132.61111111111111,STY
1989194N13149,1989-07-13 06:00:00,1989-07-21 06:00:00,1989,55.0,65,22.5,131.98923076923074,TS
1989199N05139,1989-07-18 00:00:00,1989-07-24 12:00:00,1989,55.0,53,14.30188679245283,118.52641509433961,TS
1989208N20133,1989-07-27 00:00:00,1989-07-31 00:00:00,1989,30.0,33,24.48181818181818,126.5060606060606,TD
1989209N22130,1989-07-29 06:00:00,1989-08-07 06:00:00,1989,50.0,64,28.5734375,126.790625,TS
1989235N26122,1989-08-22 18:00:00,1989-08-28 09:00:00,1989,50.0,46,29.834782608695654,129.3195652173913,TS
1989246N16159,1989-09-03 00:00:00,1989-09-13 15:00:00,1989,125.0,84,20.676190476190477,133.0559523809524,TY
1989254N17145,1989-09-11 00:00:00,1989-09-16 09:00:00,1989,50.0,38,23.489473684210527,131.82894736842104,TS
1989259N20126,1989-09-16 18:00:00,1989-09-21 00:00:00,1989,65.0,34,30.59705882352941,133.59411764705882,TY
1989271N12142,1989-09-28 00:00:00,1989-10-10 18:00:00,1989,130.0,101,17.099999999999998,125.85247524752475,STY
1989272N18120,1989-09-28 18:00:00,1989-10-03 18:00:00,1989,80.0,41,19.05121951219512,113.09024390243901,TY
1989279N07151,1989-10-06 00:00:00,1989-10-13 18:00:00,1989,70.0,63,12.60952380952381,128.44444444444446,TY
1989286N14137,1989-10-13 00:00:00,1989-10-22 12:00:00,1989,140.0,77,16.72077922077922,123.912987012987,STY
1989314N10152,1989-11-10 00:00:00,1989-11-24 00:00:00,1989,90.0,113,12.823008849557523,133.94247787610618,TY
1989324N17174,1989-11-20 00:00:00,1989-12-04 12:00:00,1989,140.0,113,15.15929203539823,145.76106194690266,STY
1990129N05138,1990-05-14 06:00:00,1990-05-19 09:00:00,1990,90.0,42,14.892857142857142,116.03571428571429,TY
1990163N08133,1990-06-13 06:00:00,1990-06-19 00:00:00,1990,55.0,47,17.095744680851062,115.88297872340425,TS
1990166N06141,1990-06-16 06:00:00,1990-06-25 03:00:00,1990,90.0,72,16.538888888888888,126.99027777777776,TY
1990171N11148,1990-06-20 06:00:00,1990-06-30 03:00:00,1990,115.0,80,14.37,131.27875,TY
1990180N09159,1990-07-05 12:00:00,1990-07-12 09:00:00,1990,45.0,56,22.275000000000002,128.00178571428572,TS
1990202N13130,1990-07-22 06:00:00,1990-08-01 00:00:00,1990,55.0,67,19.632835820895522,120.44925373134329,TS
1990208N18132,1990-07-28 00:00:00,1990-08-08 21:00:00,1990,95.0,96,28.197916666666668,141.51770833333333,TY
1990221N07162,1990-08-12 00:00:00,1990-08-22 12:00:00,1990,90.0,85,20.97529411764706,129.99058823529413,TY
1990232N13141,1990-08-24 00:00:00,1990-08-30 06:00:00,1990,70.0,51,18.04705882352941,117.67254901960784,TY
1990235N10152,1990-08-24 06:00:00,1990-09-01 09:00:00,1990,90.0,66,21.540909090909093,132.7227272727273,TY
1990245N16149,1990-09-03 00:00:00,1990-09-09 06:00:00,1990,75.0,51,19.44705882352941,129.11568627450978,TY
1990245N20123,1990-09-02 12:00:00,1990-09-05 00:00:00,1990,45.0,21,25.066666666666666,121.66190476190476,TS
1990250N13157,1990-09-10 00:00:00,1990-09-20 06:00:00,1990,90.0,83,18.283132530120483,122.14819277108433,TY
1990251N06171,1990-09-12 00:00:00,1990-09-20 03:00:00,1990,145.0,66,23.051515151515154,136.06969696969696,STY
1990261N12141,1990-09-22 00:00:00,1990-09-30 09:00:00,1990,80.0,66,23.653030303030302,129.72424242424242,TY
1990271N13153,1990-09-30 12:00:00,1990-10-08 06:00:00,1990,90.0,63,23.07777777777778,135.42380952380952,TY
1990288N15118,1990-10-16 06:00:00,1990-10-20 00:00:00,1990,40.0,30,14.023333333333333,109.36333333333333,TS
1990309N08167,1990-11-20 18:00:00,1990-11-30 06:00:00,1990,140.0,77,15.292207792207792,134.84675324675325,STY
1990310N07152,1990-11-06 06:00:00,1990-11-18 12:00:00,1990,150.0,97,11.8659793814433,125.80618556701032,STY
1990319N07197,1990-11-19 12:00:00,1990-12-04 00:00:00,1990,140.0,117,10.01025641025641,151.56410256410257,STY
