SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,any_landfall,first_landfall_time,first_landfall_lat,first_landfall_lon,first_landfall_wind,first_landfall_nature,peak_intensity,landfall_intensity
1995293N05177,1995-10-20 06:00:00,1995-11-07 12:00:00,1995,155.0,147,12.140816326530613,137.47414965986394,True,1995-11-02 21:00:00,14.2,122.6,140.0,TS,STY,STY
1995294N05163,1995-10-21 00:00:00,1995-11-02 06:00:00,1995,120.0,99,9.835353535353535,130.1949494949495,True,1995-10-28 03:00:00,10.6,124.9,75.0,TS,TY,TY
1995334N09129,1995-11-30 00:00:00,1995-12-05 12:00:00,1995,30.0,45,11.74888888888889,125.84666666666668,True,1995-12-04 12:00:00,13.1,123.6,25.0,TS,TD,TD
1996058N06137,1996-02-28 12:00:00,1996-03-02 00:00:00,1996,30.0,21,10.142857142857142,124.26190476190476,True,1996-02-29 15:00:00,10.5,125.0,30.0,TS,TD,TD
1996090N04150,1996-03-29 18:00:00,1996-04-11 18:00:00,1996,40.0,105,9.762857142857142,133.95333333333335,True,1996-04-09 09:00:00,11.9,122.0,25.0,MX,TS,TD
1996227N08156,1996-08-13 12:00:00,1996-08-23 12:00:00,1996,95.0,81,14.35061728395062,127.60246913580247,True,1996-08-19 18:00:00,17.6,121.6,60.0,TS,TY,TS
1996282N11162,1996-10-07 12:00:00,1996-10-22 18:00:00,1996,90.0,123,15.482926829268294,131.46666666666667,True,1996-10-17 18:00:00,17.7,122.0,90.0,TS,TY,TY
1996283N12133,1996-10-09 06:00:00,1996-10-17 12:00:00,1996,50.0,67,15.98955223880597,118.37761194029851,True,1996-10-11 21:00:00,15.9,121.2,25.0,TS,TS,TD
1996299N11121,1996-10-24 12:00:00,1996-10-31 18:00:00,1996,30.0,59,8.988135593220338,107.41016949152542,True,1996-10-25 03:00:00,9.1,118.1,15.0,NR,TD,TD
1996303N07155,1996-10-29 00:00:00,1996-11-09 18:00:00,1996,50.0,95,8.704210526315789,134.98736842105262,True,1996-11-05 21:00:00,9.3,126.2,33.0,TS,TS,TD
1996305N11121,1996-10-31 06:00:00,1996-11-04 06:00:00,1996,40.0,33,13.336363636363638,111.72121212121213,True,1996-10-31 18:00:00,10.9,119.4,20.0,NR,TS,TD
1996312N14125,1996-11-06 12:00:00,1996-11-18 06:00:00,1996,45.0,95,15.28842105263158,115.37263157894736,True,1996-11-08 06:00:00,17.8,121.5,30.0,TS,TS,TD
1996328N08151,1996-11-23 00:00:00,1996-12-02 00:00:00,1996,25.0,73,13.857534246575343,137.0191780821918,True,1996-12-01 18:00:00,9.2,125.7,15.0,NR,TD,TD
1997143N17111,1997-05-23 00:00:00,1997-06-04 00:00:00,1997,45.0,97,25.16082474226804,111.7,True,1997-05-26 06:00:00,16.3,120.8,25.0,TS,TS,TD
1997283N07177,1997-10-09 12:00:00,1997-10-26 00:00:00,1997,160.0,133,16.307518796992483,140.2609022556391,True,1997-10-19 21:00:00,18.2,122.2,115.0,TS,STY,TY
1997298N06140,1997-10-25 00:00:00,1997-11-09 12:00:00,1997,65.0,125,11.396799999999999,110.948,True,1997-10-29 15:00:00,10.2,125.0,15.0,NR,TY,TD
1997311N10151,1997-11-07 00:00:00,1997-11-16 18:00:00,1997,65.0,79,12.61012658227848,135.54303797468353,True,1997-11-16 12:00:00,15.8,121.4,20.0,TS,TY,TD
1998217N10130,1998-08-05 06:00:00,1998-08-12 00:00:00,1998,60.0,55,17.64,119.30545454545455,True,1998-08-08 00:00:00,17.1,122.1,35.0,TS,TS,TS
1998259N17118,1998-09-16 00:00:00,1998-09-23 00:00:00,1998,90.0,58,22.56896551724138,125.92931034482758,True,1998-09-18 18:00:00,16.1,120.0,85.0,TS,TY,TY
1998281N11151,1998-10-07 18:00:00,1998-10-18 12:00:00,1998,155.0,89,18.69438202247191,132.99662921348315,True,1998-10-14 03:00:00,17.2,122.2,138.0,TS,STY,STY
1998285N12149,1998-10-11 18:00:00,1998-10-27 18:00:00,1998,135.0,129,14.552713178294573,128.16511627906976,True,1998-10-21 12:00:00,13.7,124.3,130.0,TS,STY,STY
1998342N06141,1998-12-07 18:00:00,1998-12-14 18:00:00,1998,90.0,57,10.731578947368423,121.99824561403508,True,1998-12-10 12:00:00,11.8,125.3,65.0,TS,TY,TY
1998351N11125,1998-12-17 00:00:00,1998-12-19 00:00:00,1998,25.0,17,14.505882352941176,121.8941176470588,True,1998-12-17 00:00:00,10.9,125.0,20.0,NR,TD,TD
1999096N10136,1999-04-05 18:00:00,1999-04-10 00:00:00,1999,35.0,35,12.345714285714287,130.34,True,1999-04-09 21:00:00,13.7,123.5,23.0,NR,TS,TD
1999111N08126,1999-04-21 00:00:00,1999-04-29 06:00:00,1999,75.0,67,18.494029850746266,134.15970149253732,True,1999-04-21 00:00:00,7.6,126.1,20.0,NR,TY,TD
1999230N12129,1999-08-17 18:00:00,1999-08-23 06:00:00,1999,75.0,45,18.34,120.59333333333333,True,1999-08-20 03:00:00,18.3,121.5,53.0,TS,TY,TS
1999253N17124,1999-09-10 00:00:00,1999-09-17 12:00:00,1999,70.0,61,19.6327868852459,118.00819672131148,True,1999-09-11 12:00:00,17.3,122.4,20.0,TS,TY,TD
1999275N16135,1999-10-01 12:00:00,1999-10-11 00:00:00,1999,110.0,77,20.845454545454544,122.93246753246753,True,1999-10-05 06:00:00,18.4,121.3,100.0,TS,TY,TY
1999288N12129,1999-10-14 18:00:00,1999-10-19 18:00:00,1999,35.0,41,14.909756097560974,118.56585365853658,True,1999-10-15 15:00:00,12.2,125.5,25.0,TS,TS,TD
1999310N09138,1999-11-05 18:00:00,1999-11-10 06:00:00,1999,35.0,37,11.597297297297297,127.67027027027028,True,1999-11-08 03:00:00,11.9,125.2,33.0,TS,TS,TD
2000138N16119,2000-05-17 18:00:00,2000-05-20 06:00:00,2000,40.0,21,21.385714285714286,126.87142857142858,True,2000-05-17 18:00:00,16.0,120.2,15.0,TS,TS,TD
2000196N16122,2000-07-13 18:00:00,2000-07-15 00:00:00,2000,25.0,11,16.10909090909091,120.39090909090909,True,2000-07-14 06:00:00,15.6,121.2,25.0,TS,TD,TD
2000248N18126,2000-09-05 18:00:00,2000-09-12 00:00:00,2000,55.0,51,22.294117647058822,127.80196078431372,True,2000-09-11 06:00:00,18.0,122.0,40.0,TS,TS,TS
2000299N08139,2000-10-25 06:00:00,2000-11-01 18:00:00,2000,90.0,61,16.14918032786885,123.96393442622951,True,2000-10-27 21:00:00,13.7,123.0,70.0,TS,TY,TY
2000305N06136,2000-10-30 12:00:00,2000-11-08 00:00:00,2000,85.0,69,15.373913043478261,121.45072463768116,True,2000-11-02 03:00:00,13.9,124.2,68.0,TS,TY,TY
2000332N08133,2000-11-27 00:00:00,2000-12-08 00:00:00,2000,55.0,89,10.11685393258427,119.34831460674157,True,2000-11-30 03:00:00,11.3,124.8,55.0,TS,TS,TS
2001047N09134,2001-02-16 06:00:00,2001-02-22 00:00:00,2001,25.0,47,11.434042553191489,124.01702127659574,True,2001-02-18 06:00:00,10.9,124.8,25.0,TS,TD,TD
2001125N05129,2001-05-05 00:00:00,2001-05-14 12:00:00,2001,60.0,77,14.711688311688311,123.35844155844157,True,2001-05-08 00:00:00,11.3,124.9,25.0,TS,TS,TD
2001181N08141,2001-06-30 00:00:00,2001-07-07 00:00:00,2001,80.0,57,15.542105263157895,127.06140350877193,True,2001-07-04 09:00:00,19.1,121.2,80.0,TS,TY,TY
2001309N10130,2001-11-05 06:00:00,2001-11-12 12:00:00,2001,115.0,59,12.135593220338983,118.87118644067796,True,2001-11-06 18:00:00,10.5,125.1,30.0,TS,TY,TD
2001338N10130,2001-12-04 06:00:00,2001-12-09 06:00:00,2001,35.0,41,11.804878048780488,119.22682926829269,True,2001-12-05 06:00:00,10.7,125.0,30.0,TS,TS,TD
2002008N07141,2002-01-08 06:00:00,2002-01-14 00:00:00,2002,50.0,47,11.46808510638298,130.92978723404255,True,2002-01-13 15:00:00,17.0,122.3,35.0,TS,TS,TS
2002078N04138,2002-03-18 18:00:00,2002-03-25 06:00:00,2002,30.0,53,9.347169811320754,123.71320754716982,True,2002-03-21 09:00:00,8.1,126.1,30.0,TS,TD,TD
2002199N08130,2002-07-17 12:00:00,2002-07-21 18:00:00,2002,35.0,35,12.245714285714286,124.29714285714284,True,2002-07-19 03:00:00,11.7,125.3,30.0,TS,TS,TD
2002222N11131,2002-08-10 06:00:00,2002-08-14 18:00:00,2002,35.0,37,12.656756756756756,125.16216216216216,True,2002-08-13 12:00:00,14.4,120.9,20.0,TS,TS,TD
2003144N16119,2003-05-24 06:00:00,2003-05-30 18:00:00,2003,55.0,53,19.522641509433964,123.05283018867925,True,2003-05-27 00:00:00,16.1,119.9,55.0,TS,TS,TS
2003196N05150,2003-07-15 00:00:00,2003-07-25 12:00:00,2003,130.0,85,13.428235294117648,128.97529411764705,True,2003-07-22 03:00:00,16.7,122.2,103.0,TS,STY,TY
2003196N11137,2003-07-14 12:00:00,2003-07-22 18:00:00,2003,65.0,67,14.119402985074627,119.83731343283583,True,2003-07-17 06:00:00,11.2,124.5,40.0,TS,TY,TS
2003226N07156,2003-08-14 00:00:00,2003-08-26 00:00:00,2003,90.0,97,16.289690721649485,131.99484536082474,True,2003-08-22 15:00:00,17.4,121.3,75.0,TS,TY,TY
2003294N11112,2003-10-21 00:00:00,2003-10-24 00:00:00,2003,25.0,25,11.44,116.352,True,2003-10-24 00:00:00,10.9,122.1,20.0,TS,TD,TD
2003302N11133,2003-10-28 18:00:00,2003-11-04 00:00:00,2003,75.0,51,17.23921568627451,125.12745098039215,True,2003-11-01 03:00:00,17.2,122.2,73.0,TS,TY,TY
2003316N11141,2003-11-11 12:00:00,2003-11-19 12:00:00,2003,75.0,65,14.680000000000001,119.02153846153846,True,2003-11-13 18:00:00,12.2,124.9,50.0,TS,TY,TS
2004134N07132,2004-05-13 00:00:00,2004-05-21 06:00:00,2004,140.0,67,16.32686567164179,129.4179104477612,True,2004-05-17 00:00:00,14.0,124.2,130.0,TS,STY,STY
2004158N07142,2004-06-05 12:00:00,2004-06-13 00:00:00,2004,75.0,61,10.375409836065574,124.7,True,2004-06-09 00:00:00,10.7,125.1,35.0,TS,TY,TS
2004333N06154,2004-11-28 00:00:00,2004-12-04 00:00:00,2004,130.0,49,12.151020408163264,133.6612244897959,True,2004-12-02 15:00:00,16.6,121.0,108.0,TS,STY,TY
2005071N06152,2005-03-12 00:00:00,2005-03-17 18:00:00,2005,80.0,47,10.040425531914893,136.93191489361703,True,2005-03-16 18:00:00,11.0,124.8,75.0,TS,TY,TY
2005311N08140,2005-11-06 12:00:00,2005-11-12 12:00:00,2005,45.0,49,14.422448979591838,127.84693877551021,True,2005-11-10 15:00:00,16.0,121.2,40.0,TS,TS,TS
2005316N05134,2005-11-12 00:00:00,2005-11-20 18:00:00,2005,70.0,71,12.173239436619717,128.3450704225352,True,2005-11-20 03:00:00,17.3,122.2,33.0,TS,TY,TD
2005350N08127,2005-12-15 12:00:00,2005-12-21 06:00:00,2005,45.0,47,9.072340425531914,115.41489361702128,True,2005-12-15 18:00:00,8.2,126.4,20.0,DS,TS,TD
2006128N09138,2006-05-07 18:00:00,2006-05-19 00:00:00,2006,125.0,91,14.917582417582418,122.92197802197802,True,2006-05-11 15:00:00,12.3,125.2,70.0,TS,TY,TY
2006174N08135,2006-06-22 18:00:00,2006-06-29 06:00:00,2006,45.0,53,14.394339622641509,120.32452830188679,True,2006-06-24 18:00:00,11.7,125.2,20.0,MX,TS,TD
2006209N13130,2006-07-28 00:00:00,2006-08-05 00:00:00,2006,70.0,65,17.453846153846154,119.15230769230769,True,2006-07-31 09:00:00,16.5,121.9,30.0,TS,TY,TD
2006268N12129,2006-09-25 06:00:00,2006-10-02 00:00:00,2006,125.0,55,14.243636363636364,118.07818181818182,True,2006-09-27 09:00:00,13.0,124.1,120.0,TS,TY,TY
2006298N12143,2006-10-25 00:00:00,2006-11-07 12:00:00,2006,140.0,109,15.453211009174312,121.21743119266056,True,2006-10-29 15:00:00,16.5,122.0,128.0,TS,STY,TY
2006311N16143,2006-11-07 06:00:00,2006-11-15 00:00:00,2006,125.0,63,15.944444444444445,123.03015873015872,True,2006-11-11 03:00:00,16.0,121.0,93.0,TS,TY,TY
2006329N06150,2006-11-24 12:00:00,2006-12-09 18:00:00,2006,135.0,123,11.304065040650407,116.92439024390245,True,2006-11-30 06:00:00,13.4,123.6,125.0,TS,STY,TY
2006340N08142,2006-12-06 00:00:00,2006-12-15 00:00:00,2006,100.0,73,13.016438356164384,122.71095890410959,True,2006-12-09 06:00:00,11.3,125.5,65.0,TS,TY,TY
2007306N18133,2007-11-01 18:00:00,2007-11-10 12:00:00,2007,75.0,71,16.607042253521126,119.34929577464787,True,2007-11-04 15:00:00,17.0,121.8,65.0,TS,TY,TY
2007323N09128,2007-11-18 12:00:00,2007-11-27 12:00:00,2007,80.0,73,10.89178082191781,116.28767123287672,True,2007-11-19 00:00:00,9.8,126.1,30.0,TS,TY,TD
2007324N10140,2007-11-20 00:00:00,2007-11-28 00:00:00,2007,95.0,65,15.903076923076924,127.08307692307692,True,2007-11-25 18:00:00,17.5,122.0,75.0,TS,TY,TY
2008012N12123,2008-01-12 06:00:00,2008-01-17 18:00:00,2008,40.0,45,9.37111111111111,112.51333333333334,True,2008-01-12 09:00:00,12.3,122.0,18.0,DS,TS,TD
2008104N08128,2008-04-13 00:00:00,2008-04-19 18:00:00,2008,100.0,55,14.338181818181818,115.52000000000001,True,2008-04-13 06:00:00,8.8,126.1,15.0,MX,TY,TD
2008135N12116,2008-05-14 06:00:00,2008-05-20 06:00:00,2008,75.0,49,17.155102040816328,122.11224489795919,True,2008-05-17 15:00:00,16.6,120.6,65.0,TS,TY,TY
2008169N08135,2008-06-17 06:00:00,2008-06-25 18:00:00,2008,110.0,69,14.53623188405797,122.91594202898551,True,2008-06-20 06:00:00,11.5,125.4,75.0,TS,TY,TY
2008272N08139,2008-09-27 18:00:00,2008-10-06 00:00:00,2008,40.0,67,15.289552238805971,120.71492537313432,True,2008-09-30 09:00:00,12.5,125.1,40.0,TS,TS,TS
2008311N08128,2008-11-05 18:00:00,2008-11-13 12:00:00,2008,55.0,63,13.573015873015873,116.7952380952381,True,2008-11-06 00:00:00,9.8,124.6,20.0,MX,TS,TD
2008320N08122,2008-11-14 18:00:00,2008-11-17 12:00:00,2008,40.0,23,10.126086956521739,115.12608695652175,True,2008-11-15 12:00:00,9.2,118.1,20.0,MX,TS,TD
2009121N13124,2009-04-30 18:00:00,2009-05-07 18:00:00,2009,115.0,57,17.866666666666667,131.79649122807018,True,2009-05-01 12:00:00,12.7,124.1,20.0,MX,TY,TD
2009123N10111,2009-05-02 18:00:00,2009-05-13 00:00:00,2009,90.0,83,16.551807228915663,120.55060240963856,True,2009-05-07 15:00:00,16.7,120.9,60.0,TS,TY,TS
2009164N10131,2009-06-13 06:00:00,2009-06-22 12:00:00,2009,75.0,75,18.32133333333333,120.296,True,2009-06-15 18:00:00,16.6,121.9,15.0,DS,TY,TD
2009173N10132,2009-06-22 00:00:00,2009-06-27 06:00:00,2009,45.0,43,15.604651162790697,121.01627906976744,True,2009-06-23 09:00:00,12.0,124.9,35.0,TS,TS,TS
2009213N16130,2009-08-01 18:00:00,2009-08-08 18:00:00,2009,45.0,57,20.029824561403508,112.66491228070174,True,2009-08-01 18:00:00,17.3,120.6,20.0,MX,TS,TD
2009268N14128,2009-09-25 00:00:00,2009-09-29 18:00:00,2009,90.0,39,15.397435897435898,116.32307692307693,True,2009-09-26 06:00:00,15.4,121.2,35.0,TS,TY,TS
2009270N10148,2009-09-27 00:00:00,2009-10-14 18:00:00,2009,135.0,143,16.111888111888113,123.13986013986013,True,2009-10-03 06:00:00,17.8,122.1,80.0,TS,STY,TY
2009299N12153,2009-10-25 18:00:00,2009-11-02 12:00:00,2009,90.0,63,14.49047619047619,129.3015873015873,True,2009-10-30 21:00:00,14.2,121.0,53.0,TS,TY,TS
2010191N12138,2010-07-10 06:00:00,2010-07-18 00:00:00,2010,80.0,63,15.836507936507937,120.18412698412699,True,2010-07-13 18:00:00,14.4,121.1,50.0,TS,TY,TS
2010198N15123,2010-07-17 00:00:00,2010-07-23 12:00:00,2010,80.0,53,18.071698113207546,115.32452830188679,True,2010-07-18 06:00:00,15.3,121.2,25.0,TS,TY,TD
2010285N13145,2010-10-11 12:00:00,2010-10-24 06:00:00,2010,160.0,103,17.34854368932039,127.4368932038835,True,2010-10-18 06:00:00,17.1,121.9,120.0,TS,STY,TY
2011126N11129,2011-05-05 18:00:00,2011-05-12 06:00:00,2011,50.0,53,18.473584905660378,126.1188679245283,True,2011-05-08 00:00:00,14.0,124.2,50.0,TS,TS,TS
2011159N13122,2011-06-08 00:00:00,2011-06-11 06:00:00,2011,30.0,27,17.925925925925927,118.60740740740741,True,2011-06-08 06:00:00,13.8,121.0,25.0,TS,TD,TD
2011205N12130,2011-07-24 00:00:00,2011-07-30 12:00:00,2011,65.0,53,16.17924528301887,119.21132075471698,True,2011-07-27 06:00:00,16.6,121.5,55.0,TS,TY,TS
2011233N12129,2011-08-22 12:00:00,2011-08-30 18:00:00,2011,140.0,67,18.901492537313434,123.2910447761194,True,2011-08-27 03:00:00,18.4,122.2,123.0,TS,STY,TY
2011266N13139,2011-09-23 00:00:00,2011-09-30 18:00:00,2011,115.0,63,16.763492063492063,122.27619047619046,True,2011-09-27 00:00:00,16.4,121.6,90.0,TS,TY,TY
2011270N18139,2011-09-26 12:00:00,2011-10-05 06:00:00,2011,130.0,71,17.91267605633803,123.99295774647888,True,2011-10-01 03:00:00,16.7,121.9,115.0,TS,STY,TY
2011282N08136,2011-10-09 00:00:00,2011-10-15 06:00:00,2011,30.0,51,12.149019607843139,124.2627450980392,True,2011-10-11 15:00:00,10.3,125.6,30.0,TS,TD,TD
2011346N03156,2011-12-11 18:00:00,2011-12-19 06:00:00,2011,50.0,61,7.5393442622950815,132.08032786885246,True,2011-12-16 09:00:00,8.1,126.2,45.0,TS,TS,TS
2012201N15129,2012-07-20 06:00:00,2012-07-25 00:00:00,2012,115.0,39,20.289743589743587,115.07435897435896,True,2012-07-20 15:00:00,18.9,121.9,20.0,MX,TY,TD
2012225N16133,2012-08-11 12:00:00,2012-08-18 00:00:00,2012,65.0,53,18.332075471698115,121.3754716981132,True,2012-08-15 03:00:00,18.4,121.5,55.0,TS,TY,TS
2012296N06135,2012-10-22 18:00:00,2012-10-29 00:00:00,2012,105.0,51,14.284313725490197,117.13529411764705,True,2012-10-24 06:00:00,10.7,125.1,35.0,TS,TY,TS
2012331N03157,2012-11-26 12:00:00,2012-12-09 06:00:00,2012,150.0,103,8.566990291262135,133.57669902912622,True,2012-12-04 00:00:00,7.8,125.9,115.0,TS,STY,TY
2012359N08134,2012-12-24 06:00:00,2012-12-29 06:00:00,2012,35.0,41,9.734146341463415,119.05853658536584,True,2012-12-25 18:00:00,10.8,124.8,35.0,TS,TS,TS
2013001N04141,2013-01-01 00:00:00,2013-01-08 00:00:00,2013,40.0,57,7.178947368421053,118.26491228070176,True,2013-01-02 18:00:00,8.1,126.2,20.0,MX,TS,TD
2013178N09133,2013-06-27 12:00:00,2013-07-02 06:00:00,2013,70.0,39,14.802564102564101,120.32564102564102,True,2013-06-29 00:00:00,11.7,125.2,30.0,TS,TY,TD
2013220N12137,2013-08-08 06:00:00,2013-08-15 12:00:00,2013,130.0,59,17.032203389830507,122.08474576271186,True,2013-08-11 21:00:00,16.4,121.5,108.0,TS,STY,TY
2013282N14132,2013-10-08 12:00:00,2013-10-15 12:00:00,2013,100.0,57,15.243859649122806,119.41228070175438,True,2013-10-11 18:00:00,15.5,120.5,90.0,TS,TY,TY
2013301N13142,2013-10-28 00:00:00,2013-11-04 18:00:00,2013,105.0,63,17.76984126984127,122.2968253968254,True,2013-10-31 12:00:00,18.3,121.8,90.0,TS,TY,TY
2013305N07141,2013-11-01 06:00:00,2013-11-21 00:00:00,2013,35.0,159,11.048427672955976,94.76540880503146,True,2013-11-04 09:00:00,9.8,124.1,28.0,TS,TS,TD
2013306N07162,2013-11-02 06:00:00,2013-11-11 06:00:00,2013,170.0,73,10.376712328767123,133.34383561643835,True,2013-11-08 00:00:00,11.0,124.8,165.0,TS,STY,STY
2013316N06130,2013-11-11 12:00:00,2013-11-15 06:00:00,2013,30.0,31,10.17741935483871,118.39032258064516,True,2013-11-12 03:00:00,7.9,126.1,15.0,MX,TD,TD
2014029N10143,2014-01-29 12:00:00,2014-02-01 06:00:00,2014,35.0,23,9.630434782608695,131.00434782608696,True,2014-01-31 15:00:00,10.6,125.0,33.0,TS,TS,TD
2014190N08154,2014-07-09 18:00:00,2014-07-20 06:00:00,2014,140.0,85,15.357647058823531,127.36,True,2014-07-15 09:00:00,13.2,124.1,108.0,TS,STY,TY
2014254N10142,2014-09-10 12:00:00,2014-09-17 12:00:00,2014,80.0,57,16.626315789473686,122.7421052631579,True,2014-09-14 12:00:00,17.8,121.7,70.0,TS,TY,TY
2014329N08131,2014-11-25 06:00:00,2014-11-30 00:00:00,2014,55.0,39,10.74102564102564,119.44871794871794,True,2014-11-26 09:00:00,9.0,126.2,28.0,TS,TS,TD
2014334N02156,2014-11-30 06:00:00,2014-12-12 12:00:00,2014,155.0,99,10.415151515151514,128.88888888888889,True,2014-12-06 18:00:00,11.9,125.3,100.0,TS,STY,TY
2014362N07130,2014-12-27 18:00:00,2015-01-01 06:00:00,2014,45.0,37,8.55135135135135,123.57027027027029,True,2014-12-29 00:00:00,8.9,126.0,40.0,TS,TS,TS
2015012N09146,2015-01-12 06:00:00,2015-01-20 00:00:00,2015,70.0,63,12.053968253968254,131.6079365079365,True,2015-01-17 09:00:00,12.2,125.5,60.0,TS,TY,TS
2015085N06162,2015-03-25 18:00:00,2015-04-05 06:00:00,2015,150.0,85,10.368235294117646,142.56588235294117,True,2015-04-05 03:00:00,16.8,122.0,25.0,TS,STY,TD
2015183N13130,2015-07-02 00:00:00,2015-07-09 18:00:00,2015,75.0,63,18.646031746031746,121.21904761904763,True,2015-07-05 00:00:00,17.6,121.9,50.0,TS,TY,TS
2015273N12130,2015-09-30 00:00:00,2015-10-05 06:00:00,2015,115.0,43,17.61627906976744,117.81162790697674,True,2015-10-01 18:00:00,15.7,121.3,30.0,TS,TY,TD
2015285N14151,2015-10-12 06:00:00,2015-10-20 06:00:00,2015,130.0,65,16.176923076923078,129.08307692307693,True,2015-10-18 00:00:00,16.0,121.4,105.0,TS,STY,TY
2015344N07145,2015-12-10 18:00:00,2015-12-16 12:00:00,2015,125.0,47,11.863829787234042,128.1468085106383,True,2015-12-14 09:00:00,12.7,124.0,113.0,TS,TY,TY
2016287N12131,2016-10-13 06:00:00,2016-10-19 06:00:00,2016,115.0,49,16.46938775510204,118.43061224489797,True,2016-10-15 21:00:00,16.0,120.8,95.0,TS,TY,TY
2016288N06146,2016-10-14 18:00:00,2016-10-22 00:00:00,2016,145.0,59,15.740677966101696,129.0406779661017,True,2016-10-19 18:00:00,17.8,121.6,105.0,TS,STY,TY
2016328N09130,2016-11-23 06:00:00,2016-11-28 00:00:00,2016,80.0,39,12.856410256410255,121.71794871794872,True,2016-11-24 12:00:00,10.7,124.8,35.0,TS,TY,TS
2016355N07146,2016-12-20 06:00:00,2016-12-28 06:00:00,2016,140.0,65,11.575384615384616,128.6846153846154,True,2016-12-25 15:00:00,13.5,123.4,110.0,TS,STY,TY
2017008N08128,2017-01-07 12:00:00,2017-01-16 00:00:00,2017,30.0,69,9.68695652173913,116.6840579710145,True,2017-01-08 21:00:00,10.1,125.0,28.0,TS,TD,TD
2017236N15129,2017-08-24 00:00:00,2017-08-27 12:00:00,2017,60.0,29,17.844827586206897,120.17586206896551,True,2017-08-25 15:00:00,16.4,121.8,40.0,TS,TS,TS
2017253N14130,2017-09-10 18:00:00,2017-09-16 00:00:00,2017,95.0,43,15.876744186046512,115.01162790697674,True,2017-09-12 03:00:00,14.5,121.3,30.0,TS,TY,TD
2017284N15134,2017-10-12 06:00:00,2017-10-16 06:00:00,2017,90.0,33,18.75151515151515,116.9090909090909,True,2017-10-12 18:00:00,18.2,122.0,35.0,TS,TY,TS
2017312N10134,2017-11-08 00:00:00,2017-11-14 12:00:00,2017,45.0,53,15.826415094339621,116.35471698113209,True,2017-11-08 21:00:00,12.5,124.9,28.0,TS,TS,TD
2017321N07124,2017-11-16 18:00:00,2017-11-19 12:00:00,2017,40.0,23,10.578260869565218,114.48695652173912,True,2017-11-17 06:00:00,9.9,118.7,25.0,TS,TS,TD
2017347N11131,2017-12-13 06:00:00,2017-12-23 18:00:00,2017,50.0,85,8.970588235294118,117.53882352941176,True,2017-12-16 09:00:00,12.2,125.5,35.0,TS,TS,TS
2017354N08134,2017-12-20 12:00:00,2017-12-26 12:00:00,2017,85.0,49,8.140816326530611,117.45714285714286,True,2017-12-21 21:00:00,7.8,126.1,48.0,TS,TY,TS
2017364N07138,2017-12-31 18:00:00,2018-01-04 06:00:00,2017,35.0,29,10.117241379310347,119.7551724137931,True,2018-01-01 15:00:00,9.3,125.6,28.0,TS,TS,TD
2018039N08151,2018-02-08 06:00:00,2018-02-15 18:00:00,2018,40.0,61,8.314754098360655,132.4688524590164,True,2018-02-13 00:00:00,9.2,126.1,35.0,TS,TS,TS
2018250N12170,2018-09-06 18:00:00,2018-09-17 12:00:00,2018,155.0,95,16.54421052631579,134.84315789473683,True,2018-09-14 21:00:00,18.0,121.4,128.0,TS,STY,TY
2018294N08161,2018-10-20 18:00:00,2018-11-03 06:00:00,2018,150.0,109,15.916513761467892,134.11284403669725,True,2018-10-29 21:00:00,16.8,122.3,98.0,TS,STY,TY
2018311N07179,2018-11-07 00:00:00,2018-11-26 12:00:00,2018,90.0,157,9.218471337579617,141.33248407643313,True,2018-11-20 18:00:00,11.3,125.3,20.0,MX,TY,TD
2019071N04161,2019-03-11 18:00:00,2019-03-19 12:00:00,2019,35.0,63,6.636507936507937,141.70634920634922,True,2019-03-19 00:00:00,6.4,125.1,20.0,MX,TS,TD
2019236N08143,2019-08-24 12:00:00,2019-08-31 00:00:00,2019,40.0,53,14.986792452830187,120.39999999999999,True,2019-08-27 18:00:00,16.3,120.6,25.0,TS,TS,TD
2019314N14136,2019-11-11 12:00:00,2019-11-22 12:00:00,2019,90.0,89,15.157303370786517,124.1438202247191,True,2019-11-19 18:00:00,18.5,122.2,65.0,TS,TY,TY
2019329N09160,2019-11-25 12:00:00,2019-12-06 00:00:00,2019,120.0,85,12.883529411764705,130.87411764705882,True,2019-12-02 15:00:00,13.0,124.1,118.0,TS,TY,TY
2019354N05151,2019-12-19 12:00:00,2019-12-29 06:00:00,2019,105.0,79,10.48354430379747,128.22911392405064,True,2019-12-24 12:00:00,11.4,124.9,90.0,TS,TY,TY
2020129N07134,2020-05-08 06:00:00,2020-05-17 06:00:00,2020,100.0,73,11.616438356164384,127.21369863013699,True,2020-05-14 06:00:00,12.2,125.3,100.0,TS,TY,TY
2020160N10133,2020-06-08 00:00:00,2020-06-14 12:00:00,2020,35.0,53,15.122641509433961,121.65849056603773,True,2020-06-10 06:00:00,12.1,125.4,20.0,MX,TS,TD
2020211N14124,2020-07-29 00:00:00,2020-08-02 18:00:00,2020,45.0,39,17.284615384615385,112.67179487179487,True,2020-07-29 12:00:00,15.3,121.0,15.0,DS,TS,TD
2020258N11127,2020-09-14 00:00:00,2020-09-18 18:00:00,2020,50.0,39,14.012820512820513,115.95128205128206,True,2020-09-14 15:00:00,12.5,124.6,10.0,DS,TS,TD
2020291N06141,2020-10-16 12:00:00,2020-10-26 06:00:00,2020,75.0,79,14.99873417721519,121.51139240506329,True,2020-10-20 15:00:00,16.1,121.1,43.0,TS,TY,TS
